Sample;Timestamp;Drift;Drift Error;Offset;Offset Error
441;1.55629e+15;0.999997;3.5643e-05;-806.724;807.873
442;1.55629e+15;0.999997;3.56424e-05;-806.724;807.873
443;1.55629e+15;0.999997;3.56424e-05;-806.724;807.873
444;1.55629e+15;0.999997;3.52857e-05;-806.832;807.765
445;1.55629e+15;0.999997;3.48345e-05;-806.618;807.55
446;1.55629e+15;0.999997;3.48345e-05;-806.618;807.55
447;1.55629e+15;0.999997;3.48345e-05;-806.618;807.55
448;1.55629e+15;0.999997;3.48345e-05;-806.618;807.55
449;1.55629e+15;0.999997;3.48345e-05;-806.618;807.55
450;1.55629e+15;0.999997;3.48345e-05;-806.618;807.55
451;1.55629e+15;0.999997;3.48345e-05;-806.618;807.55
452;1.55629e+15;0.999997;3.48345e-05;-806.618;807.55
453;1.55629e+15;0.999997;3.48345e-05;-806.618;807.55
454;1.55629e+15;0.999997;3.47832e-05;-806.633;807.534
455;1.55629e+15;0.999997;3.47832e-05;-806.633;807.534
456;1.55629e+15;0.999997;3.45178e-05;-806.714;807.454
457;1.55629e+15;0.999997;3.45178e-05;-806.714;807.454
458;1.55629e+15;0.999997;3.45178e-05;-806.714;807.454
459;1.55629e+15;0.999997;3.45178e-05;-806.714;807.454
460;1.55629e+15;0.999997;3.45178e-05;-806.714;807.454
461;1.55629e+15;0.999997;3.44767e-05;-806.726;807.441
462;1.55629e+15;0.999997;3.44767e-05;-806.726;807.441
463;1.55629e+15;0.999997;3.44767e-05;-806.726;807.441
464;1.55629e+15;0.999997;3.43243e-05;-806.772;807.395
465;1.55629e+15;0.999997;3.43243e-05;-806.772;807.395
466;1.55629e+15;0.999997;3.43243e-05;-806.772;807.395
467;1.55629e+15;0.999997;3.43012e-05;-806.779;807.388
468;1.55629e+15;0.999998;3.37803e-05;-806.937;807.23
469;1.55629e+15;0.999998;3.37803e-05;-806.937;807.23
470;1.55629e+15;0.999997;3.33868e-05;-806.621;806.915
471;1.55629e+15;0.999997;3.33868e-05;-806.621;806.915
472;1.55629e+15;0.999997;3.33868e-05;-806.621;806.915
473;1.55629e+15;0.999997;3.33868e-05;-806.621;806.915
474;1.55629e+15;0.999997;3.33868e-05;-806.621;806.915
475;1.55629e+15;0.999997;3.33868e-05;-806.621;806.915
476;1.55629e+15;0.999997;3.33868e-05;-806.621;806.915
477;1.55629e+15;0.999997;3.33868e-05;-806.621;806.915
478;1.55629e+15;0.999997;3.33868e-05;-806.621;806.915
479;1.55629e+15;0.999997;3.33868e-05;-806.621;806.915
480;1.55629e+15;0.999997;3.33868e-05;-806.621;806.915
481;1.55629e+15;0.999997;3.33868e-05;-806.621;806.915
482;1.55629e+15;0.999997;3.26371e-05;-806.02;806.313
483;1.55629e+15;0.999997;3.26371e-05;-806.02;806.313
484;1.55629e+15;0.999997;3.26371e-05;-806.02;806.313
485;1.55629e+15;0.999997;3.26371e-05;-806.02;806.313
486;1.55629e+15;0.999996;3.23479e-05;-805.788;806.081
487;1.55629e+15;0.999996;3.20291e-05;-805.532;805.825
488;1.55629e+15;0.999996;3.20291e-05;-805.532;805.825
489;1.55629e+15;0.999996;3.20291e-05;-805.532;805.825
490;1.55629e+15;0.999996;3.19336e-05;-805.561;805.796
491;1.55629e+15;0.999996;3.18794e-05;-805.577;805.78
492;1.55629e+15;0.999996;3.18794e-05;-805.577;805.78
493;1.55629e+15;0.999996;3.18794e-05;-805.577;805.78
494;1.55629e+15;0.999996;3.18031e-05;-805.6;805.757
495;1.55629e+15;0.999996;3.14414e-05;-805.31;805.466
496;1.55629e+15;0.999996;3.14414e-05;-805.31;805.466
497;1.55629e+15;0.999996;3.14414e-05;-805.31;805.466
498;1.55629e+15;0.999996;3.10627e-05;-805.425;805.352
499;1.55629e+15;0.999996;3.10627e-05;-805.425;805.352
500;1.55629e+15;0.999996;3.09449e-05;-805.461;805.316
501;1.55629e+15;0.999996;3.09449e-05;-805.461;805.316
502;1.55629e+15;0.999996;3.09449e-05;-805.461;805.316
503;1.55629e+15;0.999996;3.09449e-05;-805.461;805.316
504;1.55629e+15;0.999996;3.09449e-05;-805.461;805.316
505;1.55629e+15;0.999996;3.09449e-05;-805.461;805.316
506;1.55629e+15;0.999996;3.09449e-05;-805.461;805.316
507;1.55629e+15;0.999996;3.09449e-05;-805.461;805.316
508;1.55629e+15;0.999996;3.09449e-05;-805.461;805.316
509;1.55629e+15;0.999997;3.06598e-05;-805.547;805.229
510;1.55629e+15;0.999997;3.06598e-05;-805.547;805.229
511;1.55629e+15;0.999997;3.06598e-05;-805.547;805.229
512;1.55629e+15;0.999997;3.06598e-05;-805.547;805.229
513;1.55629e+15;0.999997;3.06598e-05;-805.547;805.229
514;1.55629e+15;0.999997;3.06598e-05;-805.547;805.229
515;1.55629e+15;0.999997;3.06598e-05;-805.547;805.229
516;1.55629e+15;0.999997;3.06598e-05;-805.547;805.229
517;1.55629e+15;0.999997;3.06598e-05;-805.547;805.229
518;1.55629e+15;0.999997;3.06598e-05;-805.547;805.229
519;1.55629e+15;0.999997;3.06598e-05;-805.547;805.229
520;1.55629e+15;0.999997;3.06598e-05;-805.547;805.229
521;1.55629e+15;0.999997;3.06598e-05;-805.547;805.229
522;1.55629e+15;0.999997;3.06598e-05;-805.547;805.229
523;1.55629e+15;0.999997;3.06598e-05;-805.547;805.229
524;1.55629e+15;0.999997;3.06598e-05;-805.547;805.229
525;1.55629e+15;0.999997;3.06598e-05;-805.547;805.229
526;1.55629e+15;0.999997;3.0443e-05;-805.613;805.164
527;1.55629e+15;0.999997;3.00761e-05;-805.724;805.053
528;1.55629e+15;0.999997;3.00761e-05;-805.724;805.053
529;1.55629e+15;0.999997;3.00761e-05;-805.724;805.053
530;1.55629e+15;0.999997;3.00761e-05;-805.724;805.053
531;1.55629e+15;0.999997;3.00761e-05;-805.724;805.053
532;1.55629e+15;0.999997;3.00761e-05;-805.724;805.053
533;1.55629e+15;0.999997;3.00761e-05;-805.724;805.053
534;1.55629e+15;0.999997;3.00761e-05;-805.724;805.053
535;1.55629e+15;0.999997;3.00761e-05;-805.724;805.053
536;1.55629e+15;0.999997;3.00761e-05;-805.724;805.053
537;1.55629e+15;0.999997;3.00761e-05;-805.724;805.053
538;1.55629e+15;0.999997;3.00761e-05;-805.724;805.053
539;1.55629e+15;0.999997;3.00761e-05;-805.724;805.053
540;1.55629e+15;0.999997;3.00761e-05;-805.724;805.053
541;1.55629e+15;0.999997;3.0056e-05;-805.73;805.046
542;1.55629e+15;0.999997;3.0056e-05;-805.73;805.046
543;1.55629e+15;0.999997;3.0048e-05;-805.732;805.044
544;1.55629e+15;0.999998;2.96635e-05;-805.849;804.927
545;1.55629e+15;0.999998;2.96635e-05;-805.849;804.927
546;1.55629e+15;0.999998;2.96635e-05;-805.849;804.927
547;1.55629e+15;0.999998;2.96501e-05;-805.853;804.923
548;1.55629e+15;0.999998;2.96501e-05;-805.853;804.923
549;1.55629e+15;0.999998;2.96501e-05;-805.853;804.923
550;1.55629e+15;0.999998;2.96501e-05;-805.853;804.923
551;1.55629e+15;0.999998;2.96501e-05;-805.853;804.923
552;1.55629e+15;0.999998;2.96501e-05;-805.853;804.923
553;1.55629e+15;0.999998;2.96501e-05;-805.853;804.923
554;1.55629e+15;0.999997;2.8641e-05;-805.043;804.114
555;1.55629e+15;0.999997;2.85908e-05;-805.058;804.098
556;1.55629e+15;0.999997;2.83533e-05;-805.13;804.027
557;1.55629e+15;0.999997;2.80991e-05;-804.953;803.834
558;1.55629e+15;0.999997;2.80991e-05;-804.953;803.834
559;1.55629e+15;0.999997;2.80991e-05;-804.953;803.834
560;1.55629e+15;0.999997;2.80991e-05;-804.953;803.834
561;1.55629e+15;0.999997;2.80606e-05;-804.964;803.823
562;1.55629e+15;0.999996;2.68258e-05;-804.147;802.91
563;1.55629e+15;0.999996;2.68094e-05;-804.134;802.897
564;1.55629e+15;0.999995;2.54908e-05;-803.076;801.839
565;1.55629e+15;0.999995;2.53863e-05;-803.108;801.808
566;1.55629e+15;0.999995;2.53863e-05;-803.108;801.808
567;1.55629e+15;0.999995;2.53863e-05;-803.108;801.808
568;1.55629e+15;0.999995;2.53863e-05;-803.108;801.808
569;1.55629e+15;0.999995;2.53863e-05;-803.108;801.808
570;1.55629e+15;0.999995;2.53863e-05;-803.108;801.808
571;1.55629e+15;0.999995;2.53863e-05;-803.108;801.808
572;1.55629e+15;0.999995;2.53863e-05;-803.108;801.808
573;1.55629e+15;0.999995;2.53863e-05;-803.108;801.808
574;1.55629e+15;0.999995;2.53863e-05;-803.108;801.808
575;1.55629e+15;0.999995;2.53863e-05;-803.108;801.808
576;1.55629e+15;0.999995;2.53863e-05;-803.108;801.808
577;1.55629e+15;0.999995;2.50293e-05;-803.216;801.699
578;1.55629e+15;0.999995;2.50293e-05;-803.216;801.699
579;1.55629e+15;0.999995;2.50293e-05;-803.216;801.699
580;1.55629e+15;0.999995;2.50293e-05;-803.216;801.699
581;1.55629e+15;0.999995;2.50293e-05;-803.216;801.699
582;1.55629e+15;0.999995;2.50293e-05;-803.216;801.699
583;1.55629e+15;0.999995;2.50293e-05;-803.216;801.699
584;1.55629e+15;0.999995;2.50293e-05;-803.216;801.699
585;1.55629e+15;0.999995;2.50293e-05;-803.216;801.699
586;1.55629e+15;0.999995;2.50293e-05;-803.216;801.699
587;1.55629e+15;0.999995;2.49287e-05;-803.246;801.669
588;1.55629e+15;0.999995;2.49287e-05;-803.246;801.669
589;1.55629e+15;0.999995;2.49287e-05;-803.246;801.669
590;1.55629e+15;0.999995;2.49287e-05;-803.246;801.669
591;1.55629e+15;0.999995;2.49287e-05;-803.246;801.669
592;1.55629e+15;0.999995;2.49287e-05;-803.246;801.669
593;1.55629e+15;0.999995;2.49287e-05;-803.246;801.669
594;1.55629e+15;0.999995;2.49287e-05;-803.246;801.669
595;1.55629e+15;0.999995;2.49287e-05;-803.246;801.669
596;1.55629e+15;0.999995;2.49287e-05;-803.246;801.669
597;1.55629e+15;0.999995;2.48811e-05;-803.261;801.654
598;1.55629e+15;0.999995;2.48811e-05;-803.261;801.654
599;1.55629e+15;0.999995;2.48811e-05;-803.261;801.654
600;1.55629e+15;0.999995;2.48811e-05;-803.261;801.654
601;1.55629e+15;0.999995;2.48593e-05;-803.268;801.648
602;1.55629e+15;0.999995;2.48593e-05;-803.268;801.648
603;1.55629e+15;0.999995;2.47273e-05;-803.308;801.608
604;1.55629e+15;0.999995;2.47273e-05;-803.308;801.608
605;1.55629e+15;0.999995;2.47273e-05;-803.308;801.608
606;1.55629e+15;0.999995;2.47273e-05;-803.308;801.608
607;1.55629e+15;0.999995;2.47273e-05;-803.308;801.608
608;1.55629e+15;0.999996;2.45523e-05;-803.361;801.555
609;1.55629e+15;0.999996;2.45523e-05;-803.361;801.555
610;1.55629e+15;0.999996;2.45523e-05;-803.361;801.555
611;1.55629e+15;0.999996;2.45523e-05;-803.361;801.555
612;1.55629e+15;0.999996;2.45523e-05;-803.361;801.555
613;1.55629e+15;0.999996;2.45523e-05;-803.361;801.555
614;1.55629e+15;0.999996;2.45523e-05;-803.361;801.555
615;1.55629e+15;0.999996;2.45523e-05;-803.361;801.555
616;1.55629e+15;0.999996;2.45523e-05;-803.361;801.555
617;1.55629e+15;0.999996;2.45523e-05;-803.361;801.555
618;1.55629e+15;0.999996;2.45523e-05;-803.361;801.555
619;1.55629e+15;0.999996;2.44592e-05;-803.389;801.527
620;1.55629e+15;0.999996;2.44592e-05;-803.389;801.527
621;1.55629e+15;0.999996;2.44592e-05;-803.389;801.527
622;1.55629e+15;0.999996;2.43778e-05;-803.413;801.502
623;1.55629e+15;0.999996;2.43778e-05;-803.413;801.502
624;1.55629e+15;0.999996;2.43778e-05;-803.413;801.502
625;1.55629e+15;0.999996;2.43778e-05;-803.413;801.502
626;1.55629e+15;0.999996;2.43778e-05;-803.413;801.502
627;1.55629e+15;0.999996;2.41617e-05;-803.479;801.436
628;1.55629e+15;0.999996;2.41617e-05;-803.479;801.436
629;1.55629e+15;0.999996;2.41595e-05;-803.48;801.436
630;1.55629e+15;0.999996;2.41595e-05;-803.48;801.436
631;1.55629e+15;0.999996;2.40961e-05;-803.499;801.417
632;1.55629e+15;0.999996;2.39404e-05;-803.546;801.369
633;1.55629e+15;0.999996;2.39404e-05;-803.546;801.369
634;1.55629e+15;0.999996;2.39404e-05;-803.546;801.369
635;1.55629e+15;0.999996;2.39404e-05;-803.546;801.369
636;1.55629e+15;0.999996;2.39404e-05;-803.546;801.369
637;1.55629e+15;0.999996;2.3785e-05;-803.593;801.322
638;1.55629e+15;0.999996;2.3785e-05;-803.593;801.322
639;1.55629e+15;0.999996;2.3785e-05;-803.593;801.322
640;1.55629e+15;0.999996;2.3785e-05;-803.593;801.322
641;1.55629e+15;0.999996;2.3785e-05;-803.593;801.322
642;1.55629e+15;0.999996;2.3785e-05;-803.593;801.322
643;1.55629e+15;0.999996;2.3785e-05;-803.593;801.322
644;1.55629e+15;0.999996;2.3785e-05;-803.593;801.322
645;1.55629e+15;0.999996;2.3785e-05;-803.593;801.322
646;1.55629e+15;0.999996;2.3785e-05;-803.593;801.322
647;1.55629e+15;0.999996;2.3785e-05;-803.593;801.322
648;1.55629e+15;0.999996;2.3785e-05;-803.593;801.322
649;1.55629e+15;0.999996;2.3785e-05;-803.593;801.322
650;1.55629e+15;0.999996;2.3785e-05;-803.593;801.322
651;1.55629e+15;0.999996;2.3754e-05;-803.602;801.313
652;1.55629e+15;0.999996;2.3754e-05;-803.602;801.313
653;1.55629e+15;0.999996;2.3754e-05;-803.602;801.313
654;1.55629e+15;0.999996;2.3754e-05;-803.602;801.313
655;1.55629e+15;0.999996;2.3754e-05;-803.602;801.313
656;1.55629e+15;0.999996;2.3754e-05;-803.602;801.313
657;1.55629e+15;0.999996;2.3754e-05;-803.602;801.313
658;1.55629e+15;0.999996;2.3754e-05;-803.602;801.313
659;1.55629e+15;0.999996;2.3754e-05;-803.602;801.313
660;1.55629e+15;0.999996;2.37383e-05;-803.607;801.308
661;1.55629e+15;0.999997;2.33472e-05;-804.725;800.191
662;1.55629e+15;0.999997;2.33472e-05;-804.725;800.191
663;1.55629e+15;0.999997;2.33472e-05;-804.725;800.191
664;1.55629e+15;0.999997;2.32641e-05;-805.64;799.276
665;1.55629e+15;0.999997;2.32641e-05;-805.64;799.276
666;1.55629e+15;0.999997;2.32641e-05;-805.64;799.276
667;1.55629e+15;0.999997;2.32641e-05;-805.64;799.276
668;1.55629e+15;0.999997;2.32641e-05;-805.64;799.276
669;1.55629e+15;0.999997;2.32641e-05;-805.64;799.276
670;1.55629e+15;0.999997;2.32641e-05;-805.64;799.276
671;1.55629e+15;0.999997;2.31457e-05;-806.943;797.972
672;1.55629e+15;0.999997;2.31457e-05;-806.943;797.972
673;1.55629e+15;0.999997;2.31457e-05;-806.943;797.972
674;1.55629e+15;0.999997;2.31457e-05;-806.943;797.972
675;1.55629e+15;0.999997;2.31457e-05;-806.943;797.972
676;1.55629e+15;0.999997;2.31441e-05;-806.961;797.954
677;1.55629e+15;0.999997;2.27766e-05;-811.008;793.907
678;1.55629e+15;0.999997;2.27766e-05;-811.008;793.907
679;1.55629e+15;0.999997;2.27766e-05;-811.008;793.907
680;1.55629e+15;0.999997;2.27766e-05;-811.008;793.907
681;1.55629e+15;0.999997;2.27766e-05;-811.008;793.907
682;1.55629e+15;0.999997;2.27766e-05;-811.008;793.907
683;1.55629e+15;0.999997;2.24266e-05;-810.727;793.626
684;1.55629e+15;0.999997;2.24266e-05;-810.727;793.626
685;1.55629e+15;0.999997;2.24266e-05;-810.727;793.626
686;1.55629e+15;0.999997;2.24266e-05;-810.727;793.626
687;1.55629e+15;0.999997;2.24266e-05;-810.727;793.626
688;1.55629e+15;0.999997;2.24266e-05;-810.727;793.626
689;1.55629e+15;0.999997;2.24266e-05;-810.727;793.626
690;1.55629e+15;0.999997;2.24266e-05;-810.727;793.626
691;1.55629e+15;0.999997;2.24266e-05;-810.727;793.626
692;1.55629e+15;0.999997;2.24266e-05;-810.727;793.626
693;1.55629e+15;0.999997;2.24266e-05;-810.727;793.626
694;1.55629e+15;0.999997;2.24266e-05;-810.727;793.626
695;1.55629e+15;0.999997;2.24266e-05;-810.727;793.626
696;1.55629e+15;0.999997;2.24266e-05;-810.727;793.626
697;1.55629e+15;0.999996;2.13909e-05;-809.896;792.795
698;1.55629e+15;0.999996;2.13909e-05;-809.896;792.795
699;1.55629e+15;0.999996;2.13909e-05;-809.896;792.795
700;1.55629e+15;0.999996;2.13909e-05;-809.896;792.795
701;1.55629e+15;0.999996;2.13909e-05;-809.896;792.795
702;1.55629e+15;0.999996;2.13909e-05;-809.896;792.795
703;1.55629e+15;0.999996;2.13909e-05;-809.896;792.795
704;1.55629e+15;0.999996;2.13909e-05;-809.896;792.795
705;1.55629e+15;0.999996;2.13909e-05;-809.896;792.795
706;1.55629e+15;0.999996;2.12466e-05;-811.485;791.207
707;1.55629e+15;0.999996;2.12466e-05;-811.485;791.207
708;1.55629e+15;0.999996;2.12466e-05;-811.485;791.207
709;1.55629e+15;0.999996;2.12466e-05;-811.485;791.207
710;1.55629e+15;0.999996;2.12466e-05;-811.485;791.207
711;1.55629e+15;0.999996;2.12466e-05;-811.485;791.207
712;1.55629e+15;0.999996;2.12466e-05;-811.485;791.207
713;1.55629e+15;0.999996;2.12466e-05;-811.485;791.207
714;1.55629e+15;0.999996;2.12466e-05;-811.485;791.207
715;1.55629e+15;0.999996;2.12466e-05;-811.485;791.207
716;1.55629e+15;0.999996;2.12466e-05;-811.485;791.207
717;1.55629e+15;0.999996;2.12466e-05;-811.485;791.207
718;1.55629e+15;0.999996;2.11538e-05;-812.507;790.184
719;1.55629e+15;0.999996;2.11538e-05;-812.507;790.184
720;1.55629e+15;0.999996;2.11538e-05;-812.507;790.184
721;1.55629e+15;0.999996;2.11538e-05;-812.507;790.184
722;1.55629e+15;0.999996;2.10557e-05;-813.587;789.104
723;1.55629e+15;0.999996;2.10557e-05;-813.587;789.104
724;1.55629e+15;0.999996;2.10557e-05;-813.587;789.104
725;1.55629e+15;0.999996;2.10557e-05;-813.587;789.104
726;1.55629e+15;0.999996;2.10557e-05;-813.587;789.104
727;1.55629e+15;0.999996;2.10557e-05;-813.587;789.104
728;1.55629e+15;0.999996;2.10557e-05;-813.587;789.104
729;1.55629e+15;0.999996;2.10557e-05;-813.587;789.104
730;1.55629e+15;0.999996;2.09102e-05;-815.19;787.502
731;1.55629e+15;0.999996;2.09102e-05;-815.19;787.502
732;1.55629e+15;0.999996;2.09102e-05;-815.19;787.502
733;1.55629e+15;0.999996;2.09102e-05;-815.19;787.502
734;1.55629e+15;0.999996;2.09102e-05;-815.19;787.502
735;1.55629e+15;0.999996;2.09102e-05;-815.19;787.502
736;1.55629e+15;0.999996;2.09102e-05;-815.19;787.502
737;1.55629e+15;0.999996;2.09102e-05;-815.19;787.502
738;1.55629e+15;0.999997;2.07584e-05;-816.861;785.831
739;1.55629e+15;0.999997;2.07584e-05;-816.861;785.831
740;1.55629e+15;0.999997;2.07584e-05;-816.861;785.831
741;1.55629e+15;0.999997;2.06674e-05;-817.863;784.828
742;1.55629e+15;0.999997;2.06674e-05;-817.863;784.828
743;1.55629e+15;0.999997;2.06674e-05;-817.863;784.828
744;1.55629e+15;0.999997;2.06674e-05;-817.863;784.828
745;1.55629e+15;0.999997;2.06674e-05;-817.863;784.828
746;1.55629e+15;0.999997;2.06674e-05;-817.863;784.828
747;1.55629e+15;0.999997;2.06674e-05;-817.863;784.828
748;1.55629e+15;0.999997;2.06043e-05;-818.558;784.133
749;1.55629e+15;0.999997;2.06043e-05;-818.558;784.133
750;1.55629e+15;0.999997;2.06043e-05;-818.558;784.133
751;1.55629e+15;0.999997;2.06043e-05;-818.558;784.133
752;1.55629e+15;0.999997;2.04422e-05;-818.428;784.003
753;1.55629e+15;0.999996;1.99652e-05;-818.045;783.621
754;1.55629e+15;0.999996;1.99652e-05;-818.045;783.621
755;1.55629e+15;0.999996;1.99652e-05;-818.045;783.621
756;1.55629e+15;0.999996;1.99652e-05;-818.045;783.621
757;1.55629e+15;0.999996;1.98988e-05;-818.776;782.89
758;1.55629e+15;0.999996;1.98988e-05;-818.776;782.89
759;1.55629e+15;0.999996;1.98988e-05;-818.776;782.89
760;1.55629e+15;0.999996;1.98988e-05;-818.776;782.89
761;1.55629e+15;0.999996;1.98988e-05;-818.776;782.89
762;1.55629e+15;0.999996;1.98988e-05;-818.776;782.89
763;1.55629e+15;0.999996;1.98988e-05;-818.776;782.89
764;1.55629e+15;0.999996;1.98988e-05;-818.776;782.89
765;1.55629e+15;0.999996;1.98988e-05;-818.776;782.89
766;1.55629e+15;0.999996;1.96095e-05;-821.962;779.704
767;1.55629e+15;0.999996;1.96095e-05;-821.962;779.704
768;1.55629e+15;0.999996;1.96095e-05;-821.962;779.704
769;1.55629e+15;0.999996;1.96095e-05;-821.962;779.704
770;1.55629e+15;0.999996;1.96095e-05;-821.962;779.704
771;1.55629e+15;0.999996;1.96095e-05;-821.962;779.704
772;1.55629e+15;0.999996;1.96095e-05;-821.962;779.704
773;1.55629e+15;0.999996;1.96095e-05;-821.962;779.704
774;1.55629e+15;0.999996;1.96095e-05;-821.962;779.704
775;1.55629e+15;0.999996;1.96095e-05;-821.962;779.704
776;1.55629e+15;0.999996;1.96095e-05;-821.962;779.704
777;1.55629e+15;0.999997;1.95886e-05;-822.193;779.473
778;1.55629e+15;0.999997;1.95886e-05;-822.193;779.473
779;1.55629e+15;0.999997;1.9416e-05;-824.093;777.573
780;1.55629e+15;0.999997;1.9416e-05;-824.093;777.573
781;1.55629e+15;0.999997;1.9416e-05;-824.093;777.573
782;1.55629e+15;0.999997;1.9416e-05;-824.093;777.573
783;1.55629e+15;0.999997;1.9416e-05;-824.093;777.573
784;1.55629e+15;0.999997;1.9416e-05;-824.093;777.573
785;1.55629e+15;0.999997;1.9416e-05;-824.093;777.573
786;1.55629e+15;0.999997;1.9416e-05;-824.093;777.573
787;1.55629e+15;0.999997;1.93559e-05;-824.755;776.911
788;1.55629e+15;0.999997;1.93559e-05;-824.755;776.911
789;1.55629e+15;0.999997;1.93559e-05;-824.755;776.911
790;1.55629e+15;0.999997;1.93559e-05;-824.755;776.911
791;1.55629e+15;0.999997;1.93559e-05;-824.755;776.911
792;1.55629e+15;0.999997;1.93559e-05;-824.755;776.911
793;1.55629e+15;0.999997;1.93559e-05;-824.755;776.911
794;1.55629e+15;0.999997;1.93559e-05;-824.755;776.911
795;1.55629e+15;0.999997;1.90792e-05;-827.802;773.864
796;1.55629e+15;0.999997;1.90792e-05;-827.802;773.864
797;1.55629e+15;0.999997;1.90792e-05;-827.802;773.864
798;1.55629e+15;0.999997;1.90792e-05;-827.802;773.864
799;1.55629e+15;0.999997;1.90792e-05;-827.802;773.864
800;1.55629e+15;0.999997;1.90792e-05;-827.802;773.864
801;1.55629e+15;0.999997;1.90792e-05;-827.802;773.864
802;1.55629e+15;0.999997;1.90792e-05;-827.802;773.864
803;1.55629e+15;0.999997;1.90792e-05;-827.802;773.864
804;1.55629e+15;0.999997;1.90792e-05;-827.802;773.864
805;1.55629e+15;0.999997;1.90792e-05;-827.802;773.864
806;1.55629e+15;0.999997;1.90792e-05;-827.802;773.864
807;1.55629e+15;0.999997;1.90792e-05;-827.802;773.864
808;1.55629e+15;0.999997;1.90792e-05;-827.802;773.864
809;1.55629e+15;0.999997;1.90792e-05;-827.802;773.864
810;1.55629e+15;0.999997;1.90792e-05;-827.802;773.864
811;1.55629e+15;0.999997;1.90792e-05;-827.802;773.864
812;1.55629e+15;0.999997;1.90792e-05;-827.802;773.864
813;1.55629e+15;0.999997;1.90792e-05;-827.802;773.864
814;1.55629e+15;0.999997;1.90734e-05;-827.866;773.799
815;1.55629e+15;0.999997;1.90734e-05;-827.866;773.799
816;1.55629e+15;0.999997;1.90734e-05;-827.866;773.799
817;1.55629e+15;0.999997;1.90734e-05;-827.866;773.799
818;1.55629e+15;0.999997;1.90734e-05;-827.866;773.799
819;1.55629e+15;0.999997;1.90734e-05;-827.866;773.799
820;1.55629e+15;0.999997;1.90734e-05;-827.866;773.799
821;1.55629e+15;0.999997;1.90734e-05;-827.866;773.799
822;1.55629e+15;0.999997;1.87075e-05;-831.896;769.77
823;1.55629e+15;0.999997;1.87075e-05;-831.896;769.77
824;1.55629e+15;0.999997;1.87075e-05;-831.896;769.77
825;1.55629e+15;0.999997;1.87075e-05;-831.896;769.77
826;1.55629e+15;0.999997;1.87075e-05;-831.896;769.77
827;1.55629e+15;0.999997;1.86233e-05;-832.822;768.844
828;1.55629e+15;0.999997;1.86233e-05;-832.822;768.844
829;1.55629e+15;0.999997;1.86233e-05;-832.822;768.844
830;1.55629e+15;0.999997;1.86233e-05;-832.822;768.844
831;1.55629e+15;0.999997;1.86233e-05;-832.822;768.844
832;1.55629e+15;0.999997;1.86233e-05;-832.822;768.844
833;1.55629e+15;0.999997;1.86233e-05;-832.822;768.844
834;1.55629e+15;0.999997;1.86233e-05;-832.822;768.844
835;1.55629e+15;0.999997;1.86233e-05;-832.822;768.844
836;1.55629e+15;0.999997;1.86233e-05;-832.822;768.844
837;1.55629e+15;0.999998;1.85223e-05;-833.934;767.731
838;1.55629e+15;0.999998;1.85223e-05;-833.934;767.731
839;1.55629e+15;0.999998;1.85223e-05;-833.934;767.731
840;1.55629e+15;0.999998;1.85223e-05;-833.934;767.731
841;1.55629e+15;0.999998;1.85223e-05;-833.934;767.731
